10/29 22:15:20.770  COMBAT_LOG_VERSION,4,ADVANCED_LOG_ENABLED,0
10/29 22:15:31.231  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,233653,-1,16,0,0,0,1,nil,nil
10/29 22:15:31.347  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242571,"Spectral Bolt",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,109741,-1,64,0,0,0,nil,nil,nil
10/29 22:15:31.491  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,47942,-1,16,0,0,0,nil,nil,nil
10/29 22:15:31.491  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,47943,-1,16,0,0,0,nil,nil,nil
10/29 22:15:31.684  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,30455,"Ice Lance",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:31.684  SPELL_AURA_APPLIED_DOSE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,214404,"Magtheridon's Might",0x1,BUFF,3
10/29 22:15:31.684  SPELL_AURA_REMOVED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,44544,"Fingers of Frost",0x10,BUFF
10/29 22:15:31.684  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,88092,-1,16,0,0,0,nil,nil,nil
10/29 22:15:31.684  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,89820,-1,16,0,0,0,nil,nil,nil
10/29 22:15:31.796  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242571,"Spectral Bolt",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,106174,-1,64,0,0,0,nil,nil,nil
10/29 22:15:31.796  SPELL_CAST_SUCCESS,Player-76-093ECA30,"Rysey-Sargeras",0x518,0x0,0000000000000000,nil,0x80000000,0x80000000,1449,"Arcane Explosion",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:31.796  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,246442,"Spectral Blast",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,134675,-1,64,0,0,0,nil,nil,nil
10/29 22:15:31.796  ENVIRONMENTAL_DAMAGE,0000000000000000,nil,0x80000000,0x80000000,Player-76-08AA76BD,"Firenatic-Sargeras",0x518,0x0,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,Falling,308493,0,1,0,0,0,nil,nil,nil
10/29 22:15:31.931  SPELL_AURA_APPLIED,Player-76-093ECA30,"Rysey-Sargeras",0x518,0x0,Player-76-093ECA30,"Rysey-Sargeras",0x518,0x0,240692,"Time and Space",0x40,BUFF
10/29 22:15:31.931  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,47943,-1,16,0,0,0,nil,nil,nil
10/29 22:15:31.931  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,47943,-1,16,0,0,0,nil,nil,nil
